Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.4842796325683594, 0.8989497423171997, -3.828812111805746e-07]","[0.4132327139377594, 0.7906786799430847, 0.022122066468000412]","[0.41302233934402466, 0.6844556927680969, 0.020639240741729736]","[0.4651433229446411, 0.6158930063247681, 0.01624051295220852]","[0.5181902050971985, 0.603754460811615, 0.009904241189360619]","[0.45067524909973145, 0.6136478781700134, -0.033828794956207275]","[0.4777495861053467, 0.47501522302627563, -0.04562915861606598]","[0.49490684270858765, 0.3979331851005554, -0.04752350598573685]","[0.5065939426422119, 0.34412863850593567, -0.048804640769958496]","[0.5175811648368835, 0.6194100975990295, -0.04475606232881546]","[0.5814912915229797, 0.5822407603263855, -0.041188646107912064]","[0.5759917497634888, 0.6207279562950134, -0.02337605692446232]","[0.5593054294586182, 0.6513970494270325, -0.014166568405926228]","[0.5782803297042847, 0.6532901525497437, -0.05017378181219101]","[0.6208375096321106, 0.6330641508102417, -0.04177480936050415]","[0.6093059182167053, 0.6650344133377075, -0.021166563034057617]","[0.589016854763031, 0.6949573755264282, -0.012641943991184235]","[0.6328874826431274, 0.6936035752296448, -0.053528763353824615]","[0.6534584164619446, 0.6809080243110657, -0.04197240620851517]","[0.6435529589653015, 0.7088674902915955, -0.02256285399198532]","[0.6255884766578674, 0.734494686126709, -0.008745841681957245]"
"[0.5392364859580994, 0.8258887529373169, -1.1481952100211856e-07]","[0.5669570565223694, 0.7327624559402466, 0.01672225072979927]","[0.5460177063941956, 0.6494746208190918, 0.010792559012770653]","[0.491079717874527, 0.6217717528343201, -0.002043378073722124]","[0.4326436519622803, 0.6240705251693726, -0.019914498552680016]","[0.5461623668670654, 0.5862424373626709, -0.01971231959760189]","[0.509372353553772, 0.4901409447193146, -0.0334366038441658]","[0.4883849620819092, 0.42685818672180176, -0.040976379066705704]","[0.4769113063812256, 0.37380602955818176, -0.04956716671586037]","[0.5028232932090759, 0.5931645631790161, -0.03948085755109787]","[0.39883020520210266, 0.5826012492179871, -0.04992356523871422]","[0.3932887315750122, 0.6290814876556396, -0.04332438111305237]","[0.41735193133354187, 0.6490925550460815, -0.0407855398952961]","[0.45420998334884644, 0.6241759657859802, -0.056267149746418]","[0.3648284375667572, 0.6325869560241699, -0.059999555349349976]","[0.37610721588134766, 0.6729298233985901, -0.04768994450569153]","[0.4053179621696472, 0.6833544969558716, -0.043924570083618164]","[0.40736231207847595, 0.6667262315750122, -0.0731177106499672]","[0.35332557559013367, 0.6826887130737305, -0.07660923153162003]","[0.36541008949279785, 0.7149491310119629, -0.06690602749586105]","[0.3872014880180359, 0.7278043031692505, -0.0596698522567749]"
"[0.43962183594703674, 0.8858509659767151, -5.551844992623955e-07]","[0.4238920509815216, 0.7862787246704102, 0.11243744194507599]","[0.4387049078941345, 0.6903585195541382, 0.14150719344615936]","[0.5007292628288269, 0.6278273463249207, 0.15514276921749115]","[0.5441283583641052, 0.5990613102912903, 0.16592000424861908]","[0.44407063722610474, 0.6012991666793823, 0.022603103891015053]","[0.4847116470336914, 0.47536230087280273, 0.023507196456193924]","[0.5068919658660889, 0.4003024399280548, 0.02009555511176586]","[0.5218009948730469, 0.3410218060016632, 0.017099915072321892]","[0.48344945907592773, 0.6168910264968872, -0.01936761848628521]","[0.6169466376304626, 0.5838719010353088, 0.023362813517451286]","[0.6151836514472961, 0.6452221870422363, 0.06681840121746063]","[0.5850235819816589, 0.6717595458030701, 0.08488059788942337]","[0.5284340381622314, 0.65654456615448, -0.04866194725036621]","[0.6512682437896729, 0.6389186978340149, -0.0006083978223614395]","[0.6346276998519897, 0.6888123154640198, 0.03738461434841156]","[0.5982887744903564, 0.713683009147644, 0.04434586316347122]","[0.5847404599189758, 0.6992160081863403, -0.06717415153980255]","[0.6622625589370728, 0.7087230086326599, -0.01927822269499302]","[0.6363164186477661, 0.7470881342887878, 0.017218543216586113]","[0.6004061102867126, 0.7651097178459167, 0.031229542568325996]"
"[0.4728975296020508, 0.8573602437973022, -1.6975809558061883e-07]","[0.572674036026001, 0.7835227847099304, 0.04855327308177948]","[0.5985574722290039, 0.7006458640098572, 0.08381955325603485]","[0.5643951892852783, 0.6427071690559387, 0.11726780235767365]","[0.5199934244155884, 0.6220887303352356, 0.1499590277671814]","[0.5399472117424011, 0.6075816750526428, 0.02896859683096409]","[0.5330674052238464, 0.4870613217353821, 0.055788032710552216]","[0.5199373960494995, 0.4177100658416748, 0.06482235342264175]","[0.5173024535179138, 0.36562666296958923, 0.06652797758579254]","[0.4638475179672241, 0.6096857786178589, 0.024761902168393135]","[0.4908038079738617, 0.5920177102088928, 0.08312622457742691]","[0.5008938908576965, 0.6319484114646912, 0.1086256131529808]","[0.5104632377624512, 0.6609004735946655, 0.11056750267744064]","[0.4091091454029083, 0.6435626149177551, 0.027366651222109795]","[0.44548502564430237, 0.6353245973587036, 0.08574218302965164]","[0.4573727548122406, 0.6688282489776611, 0.09779257327318192]","[0.45838597416877747, 0.6918408870697021, 0.08743693679571152]","[0.366318941116333, 0.6781566143035889, 0.033172283321619034]","[0.4060576558113098, 0.6711950898170471, 0.08095604181289673]","[0.42282119393348694, 0.6992316246032715, 0.09829902648925781]","[0.4245973229408264, 0.7216971516609192, 0.1003330647945404]"
"[0.5486120581626892, 0.9230010509490967, -1.9950518037603615e-07]","[0.5895763635635376, 0.803145170211792, 0.029843689873814583]","[0.5635759234428406, 0.6915814280509949, 0.027354294434189796]","[0.49197182059288025, 0.6498821377754211, 0.01632547564804554]","[0.4154248833656311, 0.6458527445793152, -0.0012060581939294934]","[0.5642789602279663, 0.6141479015350342, -0.013996364548802376]","[0.514039158821106, 0.48651599884033203, -0.02035297080874443]","[0.48369646072387695, 0.4065883159637451, -0.02710910700261593]","[0.4665604531764984, 0.34003281593322754, -0.0372135266661644]","[0.49690574407577515, 0.6237778067588806, -0.039488352835178375]","[0.38425225019454956, 0.6183480024337769, -0.037474580109119415]","[0.38448384404182434, 0.6762114763259888, -0.02892344444990158]","[0.4172500967979431, 0.7047308683395386, -0.029110223054885864]","[0.4266595244407654, 0.6638756394386292, -0.05950064957141876]","[0.32908904552459717, 0.6773921251296997, -0.0451883040368557]","[0.34900665283203125, 0.7274268865585327, -0.03166623041033745]","[0.389989972114563, 0.7430923581123352, -0.03385371342301369]","[0.3623759150505066, 0.7162060737609863, -0.07885044068098068]","[0.30532458424568176, 0.7320228815078735, -0.06556602567434311]","[0.3300137519836426, 0.7762107253074646, -0.048793647438287735]","[0.3663640022277832, 0.7968015670776367, -0.04011497274041176]"
"[0.5090710520744324, 0.9041743278503418, 1.81029449208836e-07]","[0.5889979600906372, 0.8082606196403503, 0.03029685467481613]","[0.5947867631912231, 0.707987368106842, 0.03154097869992256]","[0.5438846945762634, 0.6501055359840393, 0.026676638051867485]","[0.4833355247974396, 0.6314816474914551, 0.018079549074172974]","[0.5599201321601868, 0.6169654726982117, -0.01700368896126747]","[0.535038411617279, 0.4795629382133484, -0.02501373365521431]","[0.5155699849128723, 0.3962680697441101, -0.032278820872306824]","[0.5062041878700256, 0.3352316617965698, -0.04090657830238342]","[0.48004576563835144, 0.620354175567627, -0.03228282928466797]","[0.46389898657798767, 0.5999067425727844, -0.019895674660801888]","[0.4710138738155365, 0.6537612676620483, 0.0008483665878884494]","[0.4890522360801697, 0.6920241117477417, 0.007662762887775898]","[0.41223540902137756, 0.6583634614944458, -0.04244064912199974]","[0.41367655992507935, 0.6547237038612366, -0.021390000358223915]","[0.42873650789260864, 0.6955931782722473, 0.0028225635178387165]","[0.4419631361961365, 0.7243013381958008, 0.009071982465684414]","[0.3501589000225067, 0.7043560743331909, -0.051479678601026535]","[0.36447882652282715, 0.6953335404396057, -0.031798698008060455]","[0.3811670243740082, 0.7292361259460449, -0.008657857775688171]","[0.39769232273101807, 0.7546876668930054, 0.004616174381226301]"
"[0.5555528402328491, 0.931289792060852, -8.408795793002355e-08]","[0.5982469320297241, 0.8191748857498169, 0.03457622602581978]","[0.577010452747345, 0.7148714661598206, 0.032744210213422775]","[0.5183969140052795, 0.6616026163101196, 0.020723648369312286]","[0.4485245943069458, 0.6460921764373779, 0.0007038941257633269]","[0.5736765265464783, 0.6336711645126343, -0.018968412652611732]","[0.52076256275177, 0.4934467077255249, -0.034115057438611984]","[0.4920654296875, 0.4045490622520447, -0.04215802252292633]","[0.47530731558799744, 0.33281660079956055, -0.05099386349320412]","[0.5149663090705872, 0.6401496529579163, -0.04636348411440849]","[0.37538111209869385, 0.6041572093963623, -0.05718691647052765]","[0.36178040504455566, 0.6635647416114807, -0.046536993235349655]","[0.3891238570213318, 0.7060418725013733, -0.039781901985406876]","[0.4458409547805786, 0.6744177937507629, -0.06792847067117691]","[0.32970473170280457, 0.6832528114318848, -0.07260564714670181]","[0.34422141313552856, 0.739166259765625, -0.058390796184539795]","[0.3863421380519867, 0.7670252919197083, -0.0517403818666935]","[0.37695184350013733, 0.7217220067977905, -0.08691275119781494]","[0.3076155483722687, 0.7408488988876343, -0.09290193021297455]","[0.32678675651550293, 0.7917458415031433, -0.08067712187767029]","[0.36432206630706787, 0.816931962966919, -0.06896071881055832]"
"[0.5281136631965637, 0.872447669506073, -8.744466413190821e-07]","[0.4415953755378723, 0.7789210081100464, 0.04216344654560089]","[0.4290863573551178, 0.6868194937705994, 0.08279651403427124]","[0.45612651109695435, 0.6273311972618103, 0.12654824554920197]","[0.475940465927124, 0.5957602262496948, 0.16892702877521515]","[0.4788658618927002, 0.5960248708724976, 0.03139997646212578]","[0.4873450994491577, 0.4762691855430603, 0.05515780299901962]","[0.48826202750205994, 0.4026217460632324, 0.06301170587539673]","[0.49485278129577637, 0.3534706234931946, 0.068559929728508]","[0.5454972982406616, 0.6113996505737305, 0.04017274081707001]","[0.5071738362312317, 0.5757643580436707, 0.09590154141187668]","[0.4807474613189697, 0.6157152056694031, 0.11580277234315872]","[0.47494587302207947, 0.6529031991958618, 0.1194080337882042]","[0.5900837779045105, 0.639521062374115, 0.054996393620967865]","[0.5449578762054443, 0.6200314164161682, 0.09761593490839005]","[0.5174258947372437, 0.6552376747131348, 0.08869709074497223]","[0.5148310661315918, 0.6883020997047424, 0.0724039152264595]","[0.6291899085044861, 0.6670904159545898, 0.0769895538687706]","[0.5811638236045837, 0.6524996757507324, 0.11564037203788757]","[0.5568494200706482, 0.6832703351974487, 0.12339484691619873]","[0.5473141074180603, 0.714250922203064, 0.12336251139640808]"
"[0.5427404642105103, 0.8602581024169922, -1.1100077301762212e-07]","[0.5724542140960693, 0.7532147765159607, 0.026430081576108932]","[0.5461701154708862, 0.6562314629554749, 0.021181980147957802]","[0.47781839966773987, 0.6192945241928101, 0.006328478455543518]","[0.41057246923446655, 0.6257221698760986, -0.015193845145404339]","[0.5522934198379517, 0.5959975123405457, -0.007138508837670088]","[0.5143873691558838, 0.4861828684806824, -0.014887300319969654]","[0.4918762147426605, 0.41690051555633545, -0.021843884140253067]","[0.4785582721233368, 0.3604831397533417, -0.03071228787302971]","[0.49979788064956665, 0.6038728952407837, -0.030051494017243385]","[0.40591496229171753, 0.5958404541015625, -0.03956755995750427]","[0.39236196875572205, 0.6360578536987305, -0.039462123066186905]","[0.40832599997520447, 0.6586233377456665, -0.04096618667244911]","[0.4455743432044983, 0.636182427406311, -0.047804202884435654]","[0.3691765069961548, 0.6433162689208984, -0.049594879150390625]","[0.37799009680747986, 0.6815246343612671, -0.043881408870220184]","[0.4075119197368622, 0.7002184987068176, -0.043573468923568726]","[0.3965837359428406, 0.6752178072929382, -0.06392836570739746]","[0.35259735584259033, 0.6816142201423645, -0.060808006674051285]","[0.3652712106704712, 0.7165006995201111, -0.04946479573845863]","[0.39275532960891724, 0.7386345267295837, -0.040955424308776855]"
"[0.4474295377731323, 0.8633496761322021, -1.345286761988973e-07]","[0.41747990250587463, 0.7605172991752625, 0.05201856046915054]","[0.4409008026123047, 0.6690471172332764, 0.05553898960351944]","[0.49864912033081055, 0.6169938445091248, 0.05029996857047081]","[0.5572644472122192, 0.6106187105178833, 0.04249408841133118]","[0.4487850069999695, 0.5966809988021851, -0.01388872042298317]","[0.48925021290779114, 0.48335981369018555, -0.02696613036096096]","[0.5101408362388611, 0.41196614503860474, -0.03699308633804321]","[0.5238986015319824, 0.3576752841472626, -0.04590906947851181]","[0.4946461319923401, 0.604685366153717, -0.03989094868302345]","[0.6167629957199097, 0.5929307341575623, -0.030791422352194786]","[0.6240447759628296, 0.645400881767273, -0.012667606584727764]","[0.6033312678337097, 0.6714891791343689, -0.00585452513769269]","[0.5411567091941833, 0.6351404786109924, -0.05828480422496796]","[0.6487541198730469, 0.6486823558807373, -0.03804749250411987]","[0.6369546055793762, 0.6949355602264404, -0.013755414634943008]","[0.6078115701675415, 0.714410126209259, -0.008414048701524734]","[0.5879542231559753, 0.6750473380088806, -0.07267779856920242]","[0.6566808223724365, 0.7025254368782043, -0.052389778196811676]","[0.6413708329200745, 0.7404828071594238, -0.030478978529572487]","[0.6128556132316589, 0.7559319734573364, -0.019723648205399513]"
