Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5251004695892334, 0.8956336975097656, 3.350546080582717e-07]","[0.43808847665786743, 0.8437646627426147, -0.1260431706905365]","[0.39426225423812866, 0.7442523241043091, -0.1774919331073761]","[0.40760499238967896, 0.6366150379180908, -0.20790527760982513]","[0.4549902081489563, 0.5461822748184204, -0.22729845345020294]","[0.33128541707992554, 0.5841971039772034, -0.07326339185237885]","[0.2586199939250946, 0.45887601375579834, -0.11702308058738708]","[0.21216922998428345, 0.3771536648273468, -0.15644216537475586]","[0.18560022115707397, 0.30458641052246094, -0.18886590003967285]","[0.41274502873420715, 0.563862681388855, -0.04142872244119644]","[0.41397958993911743, 0.4323282241821289, -0.10386636853218079]","[0.4514857828617096, 0.49904665350914, -0.13475055992603302]","[0.4813481867313385, 0.5586462616920471, -0.13765452802181244]","[0.4852718710899353, 0.5593945980072021, -0.0259751807898283]","[0.4856247007846832, 0.4124494791030884, -0.0709233507514]","[0.504610538482666, 0.33409222960472107, -0.09996228665113449]","[0.5130762457847595, 0.2511998116970062, -0.112132728099823]","[0.558616042137146, 0.5851317048072815, -0.022181713953614235]","[0.5640986561775208, 0.47641053795814514, -0.03964631259441376]","[0.5856152176856995, 0.40833181142807007, -0.04891027882695198]","[0.5819735527038574, 0.3428630828857422, -0.05691272392868996]"
"[0.5181219577789307, 0.8181900978088379, 5.998206233925885e-07]","[0.44786500930786133, 0.7794641852378845, -0.11771295964717865]","[0.4039049744606018, 0.6948255300521851, -0.1748732030391693]","[0.40683531761169434, 0.6149232387542725, -0.2187492996454239]","[0.43478885293006897, 0.5383718609809875, -0.2571773827075958]","[0.34838563203811646, 0.5630882978439331, -0.04472268372774124]","[0.2921397089958191, 0.4661853313446045, -0.08241568505764008]","[0.2558382749557495, 0.39554721117019653, -0.12311769276857376]","[0.2338872104883194, 0.3314782381057739, -0.1595515012741089]","[0.41592663526535034, 0.5534727573394775, -0.021733233705163002]","[0.41814351081848145, 0.4308761656284332, -0.09785565733909607]","[0.4376746416091919, 0.4830285310745239, -0.1523553878068924]","[0.4568445384502411, 0.5466066598892212, -0.17043453454971313]","[0.4833064377307892, 0.5515608191490173, -0.013871978968381882]","[0.4831099510192871, 0.43380266427993774, -0.05902845785021782]","[0.4980906844139099, 0.3561854958534241, -0.10367326438426971]","[0.5062241554260254, 0.2861575484275818, -0.12867210805416107]","[0.5489431023597717, 0.5644596219062805, -0.017537176609039307]","[0.5597171783447266, 0.4825664460659027, -0.03370301052927971]","[0.5702396035194397, 0.4241693913936615, -0.053741198033094406]","[0.5669175386428833, 0.3678291440010071, -0.07266678661108017]"
"[0.5283405184745789, 0.8049674034118652, -8.325433498157508e-08]","[0.45254671573638916, 0.7712477445602417, -0.0593387670814991]","[0.38662222027778625, 0.6892807483673096, -0.08924387395381927]","[0.36315226554870605, 0.6024730205535889, -0.1128072515130043]","[0.39322328567504883, 0.5363379120826721, -0.13125048577785492]","[0.3719003200531006, 0.5740854740142822, -0.01522220391780138]","[0.3115428686141968, 0.4858427047729492, -0.043912820518016815]","[0.279863178730011, 0.4275931715965271, -0.0684371218085289]","[0.2626851797103882, 0.36849987506866455, -0.09056541323661804]","[0.4258746802806854, 0.5511885285377502, -0.01125261839479208]","[0.40670686960220337, 0.4453849792480469, -0.06554896384477615]","[0.4107910990715027, 0.502532958984375, -0.08991974592208862]","[0.42356055974960327, 0.5572088360786438, -0.09080682694911957]","[0.47741371393203735, 0.5454034805297852, -0.017794350162148476]","[0.46904122829437256, 0.43526971340179443, -0.060404036194086075]","[0.4696412980556488, 0.3665132522583008, -0.08807823807001114]","[0.47187522053718567, 0.3021034300327301, -0.10021542757749557]","[0.535814642906189, 0.5633703470230103, -0.028701582923531532]","[0.5491304993629456, 0.48066025972366333, -0.04537765681743622]","[0.5709484219551086, 0.43110668659210205, -0.05494645982980728]","[0.5805569291114807, 0.3844358026981354, -0.06462157517671585]"
"[0.5126024484634399, 0.8092783093452454, 1.150637700675361e-07]","[0.4414086639881134, 0.7833386659622192, -0.07551957666873932]","[0.408469021320343, 0.6975105404853821, -0.11310694366693497]","[0.4256307780742645, 0.6188888549804688, -0.14310000836849213]","[0.46030116081237793, 0.5487167835235596, -0.1677199900150299]","[0.354945570230484, 0.5679803490638733, -0.03380364924669266]","[0.30156058073043823, 0.4780646562576294, -0.07255112379789352]","[0.26968875527381897, 0.41363802552223206, -0.10717110335826874]","[0.2471243441104889, 0.3544342815876007, -0.13660790026187897]","[0.4196823239326477, 0.5482559204101562, -0.025226211175322533]","[0.4275316596031189, 0.44293227791786194, -0.0984920784831047]","[0.45784127712249756, 0.5022909045219421, -0.13842269778251648]","[0.4816589653491974, 0.5625500679016113, -0.14618851244449615]","[0.48267662525177, 0.5461868643760681, -0.02666679583489895]","[0.4879443049430847, 0.4324852228164673, -0.07840420305728912]","[0.5059108138084412, 0.3663163185119629, -0.10680050402879715]","[0.5174688696861267, 0.30288368463516235, -0.11669671535491943]","[0.5452998876571655, 0.5656002163887024, -0.03435212001204491]","[0.5536649227142334, 0.4844546914100647, -0.05985614284873009]","[0.5643681287765503, 0.43122175335884094, -0.06972791999578476]","[0.5641376376152039, 0.3733728229999542, -0.07604102790355682]"
"[0.5253470540046692, 0.802910327911377, 2.4245585450444196e-07]","[0.4387159049510956, 0.7810447812080383, -0.07877613604068756]","[0.3752788305282593, 0.6983447670936584, -0.12496999651193619]","[0.36131197214126587, 0.6074245572090149, -0.16224201023578644]","[0.3918202519416809, 0.5384073257446289, -0.19499793648719788]","[0.35876333713531494, 0.5693142414093018, -0.04285551607608795]","[0.2937462031841278, 0.47712239623069763, -0.08748495578765869]","[0.24880583584308624, 0.4167328476905823, -0.1263926774263382]","[0.21814754605293274, 0.3608875274658203, -0.15623697638511658]","[0.41977834701538086, 0.5516595244407654, -0.03191770985722542]","[0.3994898796081543, 0.4404585361480713, -0.09615490585565567]","[0.4078953266143799, 0.48603206872940063, -0.126854807138443]","[0.42013275623321533, 0.5371096134185791, -0.13078415393829346]","[0.4762459099292755, 0.5456129312515259, -0.033229760825634]","[0.4693894684314728, 0.42081838846206665, -0.0813085064291954]","[0.47109854221343994, 0.3444482088088989, -0.11336119472980499]","[0.47425487637519836, 0.2785884141921997, -0.12737955152988434]","[0.5442710518836975, 0.5574583411216736, -0.040614474564790726]","[0.5566514134407043, 0.46949613094329834, -0.056999433785676956]","[0.578266441822052, 0.4189167022705078, -0.06792028248310089]","[0.5896380543708801, 0.3696822226047516, -0.07853780686855316]"
"[0.5237728357315063, 0.8262874484062195, 3.97663427520456e-07]","[0.45566868782043457, 0.790054202079773, -0.11701317876577377]","[0.42202526330947876, 0.692409098148346, -0.1630449742078781]","[0.43097659945487976, 0.6024218797683716, -0.19217638671398163]","[0.47160637378692627, 0.515925407409668, -0.21393024921417236]","[0.36989206075668335, 0.5660208463668823, -0.04159601032733917]","[0.3138137459754944, 0.46835723519325256, -0.06765284389257431]","[0.278711199760437, 0.40125399827957153, -0.09908740222454071]","[0.2549264430999756, 0.33656877279281616, -0.12773995101451874]","[0.4349225163459778, 0.5539745688438416, -0.00962570309638977]","[0.44720619916915894, 0.41983067989349365, -0.06506557017564774]","[0.4660314619541168, 0.4693836569786072, -0.10968095809221268]","[0.4788542687892914, 0.5344558358192444, -0.1217995136976242]","[0.49640631675720215, 0.5503670573234558, 0.008945479057729244]","[0.5070972442626953, 0.422918438911438, -0.020830543711781502]","[0.5260463356971741, 0.3459801971912384, -0.05505911633372307]","[0.5359936356544495, 0.27864158153533936, -0.0737314224243164]","[0.5549445748329163, 0.5706061720848083, 0.015952423214912415]","[0.561046302318573, 0.4864775538444519, 0.012303801253437996]","[0.5724074244499207, 0.43077588081359863, 0.0024994490668177605]","[0.5695154666900635, 0.37831348180770874, -0.009086228907108307]"
"[0.556444525718689, 0.7723801732063293, 1.168462020473271e-07]","[0.4742090404033661, 0.7548094987869263, -0.0472634993493557]","[0.4169462025165558, 0.6651159524917603, -0.07492086291313171]","[0.3849886953830719, 0.5898253321647644, -0.1021982803940773]","[0.3953895568847656, 0.5278030633926392, -0.12714427709579468]","[0.40419432520866394, 0.5615482926368713, 0.013342847116291523]","[0.3503537178039551, 0.47988924384117126, -0.01320349145680666]","[0.3163799047470093, 0.4235461950302124, -0.039898958057165146]","[0.2942556142807007, 0.3699704706668854, -0.06480349600315094]","[0.4520314931869507, 0.5437561869621277, 0.004314469639211893]","[0.42488551139831543, 0.4427599608898163, -0.059705037623643875]","[0.4126727879047394, 0.4913550913333893, -0.09614557027816772]","[0.4148462414741516, 0.5540332794189453, -0.10138122737407684]","[0.5021717548370361, 0.5378023982048035, -0.015161780640482903]","[0.49404311180114746, 0.43450549244880676, -0.0512731671333313]","[0.49011239409446716, 0.36102479696273804, -0.07559612393379211]","[0.48949769139289856, 0.2990044355392456, -0.08738014847040176]","[0.5553203821182251, 0.5490332841873169, -0.040129587054252625]","[0.5674490332603455, 0.47668296098709106, -0.0510864295065403]","[0.5844511985778809, 0.42808324098587036, -0.057204172015190125]","[0.5962269306182861, 0.38059258460998535, -0.0648639053106308]"
"[0.48823970556259155, 0.7964581251144409, 6.589845611415512e-07]","[0.5498111248016357, 0.7679396867752075, -0.07200095802545547]","[0.6015763282775879, 0.6818393468856812, -0.10235628485679626]","[0.6075117588043213, 0.5982956290245056, -0.12398381531238556]","[0.5740587711334229, 0.5266706347465515, -0.14006416499614716]","[0.6341309547424316, 0.5676822066307068, -0.03367847204208374]","[0.6890724301338196, 0.4714983105659485, -0.046347469091415405]","[0.722140908241272, 0.4065326452255249, -0.054489992558956146]","[0.7457841634750366, 0.35606205463409424, -0.06623561680316925]","[0.5778188109397888, 0.5428364872932434, -0.025081856176257133]","[0.5811408758163452, 0.441885769367218, -0.06742961704730988]","[0.5616476535797119, 0.4722851812839508, -0.08250285685062408]","[0.5513362288475037, 0.5104243159294128, -0.07905151695013046]","[0.5210152864456177, 0.540154218673706, -0.02695271000266075]","[0.5127816200256348, 0.4220747947692871, -0.06052058935165405]","[0.5135757327079773, 0.3538680076599121, -0.0854499414563179]","[0.5156614780426025, 0.29392316937446594, -0.09797469526529312]","[0.46496105194091797, 0.5649558305740356, -0.03612731397151947]","[0.4512903690338135, 0.4889488220214844, -0.0602019727230072]","[0.4433940649032593, 0.43958863615989685, -0.07833964377641678]","[0.43455010652542114, 0.38946086168289185, -0.09159921109676361]"
"[0.49291467666625977, 0.7947482466697693, 7.505630037485389e-07]","[0.44346824288368225, 0.7656620144844055, -0.14497524499893188]","[0.41901615262031555, 0.6893977522850037, -0.20746064186096191]","[0.4369671046733856, 0.6156248450279236, -0.2457258701324463]","[0.47946491837501526, 0.5379892587661743, -0.27645987272262573]","[0.35889607667922974, 0.5598617196083069, -0.10900086164474487]","[0.3090342879295349, 0.4648384749889374, -0.15111173689365387]","[0.2775651514530182, 0.4001084268093109, -0.1921817660331726]","[0.25492173433303833, 0.3420953154563904, -0.2249937355518341]","[0.4182390868663788, 0.5489340424537659, -0.06030556559562683]","[0.4354000687599182, 0.45349621772766113, -0.11844056844711304]","[0.47577884793281555, 0.49067550897598267, -0.1608375459909439]","[0.49780163168907166, 0.5352689623832703, -0.17717449367046356]","[0.4759069085121155, 0.5458250641822815, -0.024686042219400406]","[0.49169233441352844, 0.4368572235107422, -0.06463775038719177]","[0.5122246742248535, 0.3879142999649048, -0.09551713615655899]","[0.5182071924209595, 0.3392113447189331, -0.10956790298223495]","[0.5275632739067078, 0.5532539486885071, -0.0021595689468085766]","[0.5360024571418762, 0.47414684295654297, -0.02445523999631405]","[0.5468450784683228, 0.42176926136016846, -0.04136744141578674]","[0.5396546125411987, 0.3740444779396057, -0.05244121327996254]"
"[0.5534540414810181, 0.7744283080101013, 1.890018808126115e-07]","[0.45884808897972107, 0.7597684860229492, -0.022592296823859215]","[0.3911600112915039, 0.6824135780334473, -0.04652249813079834]","[0.35345542430877686, 0.6208289265632629, -0.07822149246931076]","[0.36617207527160645, 0.5561034679412842, -0.10809533298015594]","[0.40780940651893616, 0.5587567687034607, 0.050582848489284515]","[0.3687352240085602, 0.4758853614330292, 0.05111003667116165]","[0.3409220576286316, 0.4252708852291107, 0.043173693120479584]","[0.32777324318885803, 0.3754132091999054, 0.027291670441627502]","[0.44896402955055237, 0.5498998165130615, 0.0249756071716547]","[0.3943866789340973, 0.45344817638397217, -0.02108011208474636]","[0.3766399621963501, 0.5020855665206909, -0.05088343843817711]","[0.3888600468635559, 0.5623153448104858, -0.05481995269656181]","[0.4880748391151428, 0.5470030307769775, -0.010457174852490425]","[0.45733001828193665, 0.4349671006202698, -0.03623415157198906]","[0.4368175268173218, 0.35781246423721313, -0.06677727401256561]","[0.4328882098197937, 0.30179548263549805, -0.08678243309259415]","[0.5358030796051025, 0.5561627745628357, -0.04964577779173851]","[0.5491641759872437, 0.4753974676132202, -0.0567813515663147]","[0.5694153904914856, 0.4238223135471344, -0.0710987001657486]","[0.5912683010101318, 0.37852227687835693, -0.08846897631883621]"
