Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.48470351099967957, 0.8476502299308777, -1.6347139819572476e-07]","[0.41662466526031494, 0.7495109438896179, 0.013641076162457466]","[0.4157671630382538, 0.6516925692558289, 0.013020352460443974]","[0.4627523422241211, 0.5884829759597778, 0.011414350010454655]","[0.5133505463600159, 0.5655794143676758, 0.005588149651885033]","[0.4401005506515503, 0.5995085835456848, -0.048350077122449875]","[0.4204152822494507, 0.48538875579833984, -0.07315697520971298]","[0.4124799370765686, 0.41462379693984985, -0.08213392645120621]","[0.408500611782074, 0.36011558771133423, -0.08809234201908112]","[0.5078256130218506, 0.6071572303771973, -0.06893640756607056]","[0.5346660614013672, 0.4547249972820282, -0.09563516080379486]","[0.5485358834266663, 0.36336013674736023, -0.10707508027553558]","[0.5554841160774231, 0.2956051230430603, -0.11537054926156998]","[0.5717028975486755, 0.638416588306427, -0.08537261188030243]","[0.6282102465629578, 0.5024889707565308, -0.11942243576049805]","[0.6586893796920776, 0.4189336895942688, -0.14232979714870453]","[0.678149402141571, 0.35778874158859253, -0.1559055894613266]","[0.6304807066917419, 0.6858357191085815, -0.09667578339576721]","[0.7077032923698425, 0.607815146446228, -0.12544003129005432]","[0.7543733716011047, 0.5610564947128296, -0.13895440101623535]","[0.7893631458282471, 0.5168880820274353, -0.1472548395395279]"
"[0.4486801028251648, 0.9132463932037354, -9.277693493459083e-07]","[0.43401193618774414, 0.7720824480056763, 0.14698515832424164]","[0.4591752886772156, 0.6773563623428345, 0.21013464033603668]","[0.5132349729537964, 0.6092455983161926, 0.25171923637390137]","[0.5598832368850708, 0.5668610334396362, 0.28849318623542786]","[0.4607997536659241, 0.5916221737861633, 0.07734546810388565]","[0.4888433814048767, 0.4725552201271057, 0.09082590043544769]","[0.5034658908843994, 0.4014027416706085, 0.11079172790050507]","[0.5135012269020081, 0.3471449911594391, 0.12392735481262207]","[0.5131785869598389, 0.6103171706199646, 0.007027427665889263]","[0.5635950565338135, 0.44134604930877686, -0.006891327910125256]","[0.5946155786514282, 0.33832138776779175, -0.006244217045605183]","[0.6085835695266724, 0.2632177472114563, -0.005124526564031839]","[0.5726350545883179, 0.6488199234008789, -0.048985786736011505]","[0.6416297554969788, 0.5011996626853943, -0.06802500039339066]","[0.6764320135116577, 0.4021691679954529, -0.07967998087406158]","[0.6925798654556274, 0.32984572649002075, -0.08638133108615875]","[0.6444211602210999, 0.7044655084609985, -0.08748411387205124]","[0.7249882221221924, 0.615591824054718, -0.10303884744644165]","[0.7643107771873474, 0.5596975088119507, -0.11342055350542068]","[0.7904084920883179, 0.5095462799072266, -0.12113030254840851]"
"[0.49946993589401245, 0.8806331157684326, -3.4937534110213164e-07]","[0.4138287305831909, 0.7737017869949341, 0.04466157779097557]","[0.4035530090332031, 0.6797709465026855, 0.06503605842590332]","[0.4429270625114441, 0.6150137186050415, 0.08368076384067535]","[0.48830005526542664, 0.5925807356834412, 0.09775460511445999]","[0.434835821390152, 0.5990384817123413, -0.019446374848484993]","[0.39209359884262085, 0.4855997860431671, -0.030855463817715645]","[0.36703890562057495, 0.41200727224349976, -0.03655748814344406]","[0.3569124937057495, 0.35513582825660706, -0.04216213524341583]","[0.5058347582817078, 0.6061207056045532, -0.041834115982055664]","[0.5138705968856812, 0.4493871331214905, -0.05542391166090965]","[0.5197733044624329, 0.3582102358341217, -0.06362447142601013]","[0.5257511734962463, 0.2865292429924011, -0.07318679988384247]","[0.5695436000823975, 0.6373888850212097, -0.05630012974143028]","[0.6221009492874146, 0.4989283084869385, -0.08582059293985367]","[0.6509761810302734, 0.41176655888557434, -0.11483176797628403]","[0.6693545579910278, 0.3500485122203827, -0.1338208168745041]","[0.6291970014572144, 0.6849974393844604, -0.06100010499358177]","[0.7042520642280579, 0.6095197796821594, -0.08786194771528244]","[0.7504639029502869, 0.5667238831520081, -0.10390795767307281]","[0.7837141752243042, 0.5247270464897156, -0.11536558717489243]"
"[0.524815559387207, 0.8564801216125488, 2.637461591348256e-07]","[0.5820837616920471, 0.7382005453109741, 0.11878051608800888]","[0.5693403482437134, 0.655825674533844, 0.1710713654756546]","[0.5432273745536804, 0.5881300568580627, 0.2130696326494217]","[0.4987281560897827, 0.5545819997787476, 0.25244399905204773]","[0.5595649480819702, 0.59156334400177, 0.0365854911506176]","[0.5778542757034302, 0.479379266500473, 0.05223039537668228]","[0.5787884593009949, 0.4137546122074127, 0.07744046300649643]","[0.5860406160354614, 0.36627739667892456, 0.09279083460569382]","[0.4872283935546875, 0.599837601184845, -0.007807806599885225]","[0.45879966020584106, 0.44697707891464233, -0.031301163136959076]","[0.44229790568351746, 0.36013147234916687, -0.033610209822654724]","[0.43862637877464294, 0.2939111590385437, -0.030850902199745178]","[0.42198315262794495, 0.6347835659980774, -0.03437286987900734]","[0.36475157737731934, 0.49213626980781555, -0.05801554396748543]","[0.33391043543815613, 0.40846842527389526, -0.06995889544487]","[0.3165093958377838, 0.3407123386859894, -0.0736648365855217]","[0.3710823059082031, 0.6862391829490662, -0.04341854900121689]","[0.2862609028816223, 0.6025794744491577, -0.06418430060148239]","[0.2344360649585724, 0.5582265257835388, -0.07769953459501266]","[0.197273850440979, 0.5113099813461304, -0.0841807946562767]"
"[0.46915605664253235, 0.8837063312530518, -7.416790595016209e-07]","[0.4054153561592102, 0.7716847658157349, 0.06911572068929672]","[0.41008055210113525, 0.6738370060920715, 0.10267758369445801]","[0.4626331925392151, 0.6031478643417358, 0.13384005427360535]","[0.508380651473999, 0.5739015936851501, 0.16153396666049957]","[0.4364331066608429, 0.6022575497627258, -0.011954319663345814]","[0.41285040974617004, 0.4776015877723694, -0.00724221533164382]","[0.40236896276474, 0.4114750623703003, 0.009593650698661804]","[0.3979867696762085, 0.36379802227020264, 0.020417919382452965]","[0.5022586584091187, 0.6159983277320862, -0.03963734582066536]","[0.5265734791755676, 0.4402511715888977, -0.05602242797613144]","[0.5456768274307251, 0.3474874794483185, -0.05562227591872215]","[0.5532124638557434, 0.27566269040107727, -0.05521691218018532]","[0.5670283436775208, 0.6504055261611938, -0.05468903109431267]","[0.6311739683151245, 0.49891141057014465, -0.0851229876279831]","[0.6686673760414124, 0.40833044052124023, -0.10153862088918686]","[0.684783935546875, 0.3430270254611969, -0.10738535225391388]","[0.6342905163764954, 0.7028705477714539, -0.056553300470113754]","[0.7263609766960144, 0.6033997535705566, -0.0802774429321289]","[0.7775352001190186, 0.5508410930633545, -0.08789981156587601]","[0.8083879351615906, 0.4962300658226013, -0.0910203605890274]"
"[0.4870816767215729, 0.8483037948608398, -5.060054490968469e-07]","[0.4168119430541992, 0.7481351494789124, 0.05731306970119476]","[0.41118985414505005, 0.6691997647285461, 0.0846378281712532]","[0.4496249556541443, 0.6098631024360657, 0.10787344723939896]","[0.4871711730957031, 0.5863999724388123, 0.12682197988033295]","[0.44032421708106995, 0.5954112410545349, -0.006298445630818605]","[0.419258713722229, 0.4889410436153412, -0.014855512417852879]","[0.40717536211013794, 0.4224529564380646, -0.013677009381353855]","[0.4017859101295471, 0.37356334924697876, -0.012814991176128387]","[0.5046010613441467, 0.6022586822509766, -0.03315570950508118]","[0.5242136716842651, 0.4563681483268738, -0.052316129207611084]","[0.5354546904563904, 0.3729495704174042, -0.05826224386692047]","[0.5422338247299194, 0.3093569576740265, -0.06286776810884476]","[0.5651692152023315, 0.628290593624115, -0.05138130486011505]","[0.6157832741737366, 0.5016322731971741, -0.08212988823652267]","[0.6438971757888794, 0.41997072100639343, -0.10496670752763748]","[0.6592562198638916, 0.36361539363861084, -0.11736512929201126]","[0.6234596371650696, 0.6695004105567932, -0.059152111411094666]","[0.6972166299819946, 0.5990488529205322, -0.0847800150513649]","[0.7428826093673706, 0.5579922795295715, -0.09988566488027573]","[0.7740024328231812, 0.5187854766845703, -0.10944796353578568]"
"[0.5452420711517334, 0.8472647070884705, 1.798643012307366e-07]","[0.43952715396881104, 0.7800543904304504, 0.05113256350159645]","[0.41895055770874023, 0.6979752779006958, 0.0923176258802414]","[0.4217548370361328, 0.6232262849807739, 0.1392156332731247]","[0.4212597608566284, 0.5795681476593018, 0.1915779411792755]","[0.4400002658367157, 0.5945644378662109, 0.005040062125772238]","[0.39843812584877014, 0.4785274267196655, 0.011866822838783264]","[0.3602011203765869, 0.40499716997146606, 0.02403029054403305]","[0.3464851379394531, 0.35521525144577026, 0.03268110752105713]","[0.519277811050415, 0.5958205461502075, 0.0047337766736745834]","[0.5133382081985474, 0.45582664012908936, -0.009791135787963867]","[0.509690523147583, 0.3695140779018402, -0.01524316892027855]","[0.5127415657043457, 0.30040255188941956, -0.014867685735225677]","[0.5746321082115173, 0.6241060495376587, 0.016858350485563278]","[0.6110675930976868, 0.4997096359729767, 0.002926510525867343]","[0.6314480304718018, 0.42267125844955444, 0.004171547945588827]","[0.6572048664093018, 0.3641270399093628, 0.01215022150427103]","[0.6236198544502258, 0.6677754521369934, 0.03935829922556877]","[0.6786530613899231, 0.6029120683670044, 0.030893828719854355]","[0.7172298431396484, 0.5670168399810791, 0.033734846860170364]","[0.7513377666473389, 0.5271527767181396, 0.04218808561563492]"
"[0.47341248393058777, 0.8779507279396057, 4.2225320839861524e-07]","[0.5852912664413452, 0.7845579385757446, 0.09423201531171799]","[0.6062254309654236, 0.7049971222877502, 0.15642386674880981]","[0.6018620729446411, 0.6348680853843689, 0.21593403816223145]","[0.5800109505653381, 0.5971783995628357, 0.2786254286766052]","[0.5660379528999329, 0.5948523879051208, 0.056247297674417496]","[0.6063148379325867, 0.47348567843437195, 0.06626635789871216]","[0.6248285174369812, 0.3982374370098114, 0.08021838963031769]","[0.6463459730148315, 0.35156264901161194, 0.09147167205810547]","[0.4732173979282379, 0.5933097004890442, 0.03910340368747711]","[0.4653269350528717, 0.4355815649032593, 0.024568215012550354]","[0.46091559529304504, 0.3478696942329407, 0.02112976834177971]","[0.46042105555534363, 0.29013603925704956, 0.024984750896692276]","[0.40599095821380615, 0.6284804344177246, 0.035361044108867645]","[0.3710036277770996, 0.48994582891464233, 0.024624010547995567]","[0.345391184091568, 0.40268582105636597, 0.01686718687415123]","[0.3354865312576294, 0.34094399213790894, 0.018995890393853188]","[0.35582858324050903, 0.6860759854316711, 0.045002568513154984]","[0.2943339943885803, 0.6122621893882751, 0.039443373680114746]","[0.24905237555503845, 0.560808539390564, 0.031989678740501404]","[0.2255491018295288, 0.5135254859924316, 0.03274796903133392]"
"[0.4543531835079193, 0.8167232871055603, 2.4908180762395205e-07]","[0.5670777559280396, 0.7651638388633728, 0.07481330633163452]","[0.594201922416687, 0.7086221575737, 0.13974525034427643]","[0.5806899070739746, 0.6556857228279114, 0.21058794856071472]","[0.546303927898407, 0.6307549476623535, 0.2879452407360077]","[0.5565283298492432, 0.5781163573265076, 0.03687731549143791]","[0.6018831133842468, 0.46848970651626587, 0.050513967871665955]","[0.6217135190963745, 0.4009290337562561, 0.0678509995341301]","[0.6395867466926575, 0.35604128241539, 0.0835900828242302]","[0.47559961676597595, 0.5723048448562622, 0.04619409888982773]","[0.4800308644771576, 0.43126142024993896, 0.04460923746228218]","[0.4812416434288025, 0.35825836658477783, 0.058131132274866104]","[0.4796815514564514, 0.30713656544685364, 0.07476551830768585]","[0.41889870166778564, 0.6003720164299011, 0.06782118231058121]","[0.4021890461444855, 0.4829248785972595, 0.07088436186313629]","[0.3833138644695282, 0.4193294644355774, 0.07897280156612396]","[0.37606436014175415, 0.3754032850265503, 0.09433061629533768]","[0.37826770544052124, 0.6418379545211792, 0.10122612118721008]","[0.3326977491378784, 0.5877494215965271, 0.10515684634447098]","[0.2969892621040344, 0.5469622015953064, 0.10278130322694778]","[0.28104230761528015, 0.5088801383972168, 0.10905466228723526]"
"[0.46861404180526733, 0.9056854248046875, 3.5730585068449727e-07]","[0.5789353251457214, 0.7896106243133545, 0.10313937813043594]","[0.5862770676612854, 0.6956527233123779, 0.16851261258125305]","[0.5616214871406555, 0.6166035532951355, 0.2412855476140976]","[0.5335458517074585, 0.5702080726623535, 0.3195610046386719]","[0.5669490098953247, 0.5846825838088989, -0.004059397615492344]","[0.607490599155426, 0.47351789474487305, -0.006731467321515083]","[0.6235014200210571, 0.39274218678474426, -0.010123959742486477]","[0.6407967209815979, 0.3375288248062134, -0.012109838426113129]","[0.4792651832103729, 0.5929607152938843, -0.0018579388270154595]","[0.4624539911746979, 0.43397003412246704, -0.020893314853310585]","[0.4584270119667053, 0.34025782346725464, -0.030819110572338104]","[0.4559590220451355, 0.26966479420661926, -0.03890787065029144]","[0.40490269660949707, 0.6323025226593018, 0.023309392854571342]","[0.35919898748397827, 0.4875226616859436, 0.026433972641825676]","[0.33044159412384033, 0.401145339012146, 0.032490309327840805]","[0.3069898188114166, 0.3335513174533844, 0.038592323660850525]","[0.35294651985168457, 0.6839239597320557, 0.06555263698101044]","[0.28114116191864014, 0.6023969054222107, 0.07362901419401169]","[0.23605066537857056, 0.5508131384849548, 0.07392634451389313]","[0.20173165202140808, 0.49940940737724304, 0.07687568664550781]"
