Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.42650696635246277, 0.8602483868598938, 3.4760120115606696e-07]","[0.4301856756210327, 0.7497496604919434, 0.08322758972644806]","[0.46212637424468994, 0.668340265750885, 0.09983175247907639]","[0.5025984644889832, 0.5999650359153748, 0.09516232460737228]","[0.5343437790870667, 0.5553120970726013, 0.09523274749517441]","[0.4496977627277374, 0.5887999534606934, 0.04890831559896469]","[0.4873495399951935, 0.48135024309158325, 0.031147297471761703]","[0.5020958185195923, 0.41723668575286865, 0.020075146108865738]","[0.5108746886253357, 0.36131057143211365, 0.013520374894142151]","[0.4703162908554077, 0.5931508541107178, -0.005735816899687052]","[0.5650973916053772, 0.4729433059692383, -0.04207015782594681]","[0.6203080415725708, 0.39841428399086, -0.0637146458029747]","[0.6573176383972168, 0.3408879339694977, -0.07541722059249878]","[0.49477455019950867, 0.6179874539375305, -0.05052773654460907]","[0.6219335198402405, 0.5709183812141418, -0.05974062159657478]","[0.6106777787208557, 0.6253336071968079, -0.028009863570332527]","[0.5883331894874573, 0.6567419171333313, -0.0008965068263933063]","[0.5324693322181702, 0.6601720452308655, -0.09080789238214493]","[0.6296900510787964, 0.6457875967025757, -0.07419096678495407]","[0.6117547154426575, 0.6928503513336182, -0.034977592527866364]","[0.5834523439407349, 0.7171411514282227, -0.003729014890268445]"
"[0.5382055640220642, 0.8734732866287231, 1.220177665572919e-07]","[0.5819178223609924, 0.750521183013916, 0.14839892089366913]","[0.5607109069824219, 0.6727141737937927, 0.19942587614059448]","[0.5192781090736389, 0.6260603070259094, 0.23393146693706512]","[0.48131275177001953, 0.5905234217643738, 0.2711171507835388]","[0.5698273777961731, 0.5728085041046143, 0.05477137863636017]","[0.5706815719604492, 0.460848331451416, 0.07132259756326675]","[0.5732813477516174, 0.3889160752296448, 0.07662161439657211]","[0.5786510109901428, 0.3341442048549652, 0.0755002573132515]","[0.5076038241386414, 0.5985774397850037, 0.018351037055253983]","[0.43097591400146484, 0.46351158618927, 0.0287680272012949]","[0.394943505525589, 0.3897043466567993, 0.04088044539093971]","[0.3757127523422241, 0.33711227774620056, 0.040970053523778915]","[0.4432951807975769, 0.6411409974098206, 0.0057977549731731415]","[0.4106420576572418, 0.5800002813339233, 0.08231361955404282]","[0.4375331401824951, 0.6180881857872009, 0.1545349508523941]","[0.4645412266254425, 0.6478025913238525, 0.18679580092430115]","[0.39158570766448975, 0.681201696395874, 0.0029309687670320272]","[0.38990241289138794, 0.6596866250038147, 0.07834512740373611]","[0.4189760386943817, 0.6929340958595276, 0.128910630941391]","[0.44431039690971375, 0.7090288996696472, 0.15792547166347504]"
"[0.43556174635887146, 0.873210608959198, 2.0657815014146763e-07]","[0.3926129639148712, 0.753716230392456, 0.04661300405859947]","[0.40446022152900696, 0.673522412776947, 0.054100099951028824]","[0.4543663561344147, 0.6162065267562866, 0.05365937203168869]","[0.5039169788360596, 0.5932256579399109, 0.05724078789353371]","[0.4162537753582001, 0.5947025418281555, -0.002694122027605772]","[0.4283990263938904, 0.47537630796432495, -0.027754275128245354]","[0.4338814318180084, 0.3975626230239868, -0.044425107538700104]","[0.4370748698711395, 0.34231823682785034, -0.05263206362724304]","[0.481349378824234, 0.6023383736610413, -0.026844369247555733]","[0.5517931580543518, 0.47736668586730957, -0.05556594207882881]","[0.6004039645195007, 0.39965391159057617, -0.07397986203432083]","[0.6314730644226074, 0.3465213477611542, -0.0836881548166275]","[0.5403046011924744, 0.6300649046897888, -0.04060390591621399]","[0.5929631590843201, 0.5833097696304321, -0.03209313377737999]","[0.5782758593559265, 0.6165621876716614, -0.002445873338729143]","[0.5613954067230225, 0.6441269516944885, 0.019979728385806084]","[0.593876838684082, 0.6771577000617981, -0.05288330093026161]","[0.6194562911987305, 0.6555733680725098, -0.022057684138417244]","[0.6020820140838623, 0.6876547932624817, 0.017324022948741913]","[0.5861319303512573, 0.7113195657730103, 0.04891205206513405]"
"[0.5476486086845398, 0.842284083366394, 3.0211592161322187e-07]","[0.5853174924850464, 0.7295733094215393, 0.0612812377512455]","[0.5728895664215088, 0.6495190858840942, 0.07459019869565964]","[0.5288349390029907, 0.5943629741668701, 0.07602903991937637]","[0.4834342300891876, 0.5709744095802307, 0.07684510201215744]","[0.5716533064842224, 0.590729832649231, 0.010480896569788456]","[0.5619900822639465, 0.4720175862312317, -0.0012441003927960992]","[0.5599744319915771, 0.40056705474853516, -0.007697660010308027]","[0.5611881017684937, 0.3490387797355652, -0.01093926839530468]","[0.5109860897064209, 0.5999182462692261, -0.01546596921980381]","[0.4423186182975769, 0.46999308466911316, -0.0322500504553318]","[0.4082697331905365, 0.39992794394493103, -0.03747320920228958]","[0.383481502532959, 0.354534387588501, -0.04010134935379028]","[0.45743119716644287, 0.6244667768478394, -0.030679261311888695]","[0.4214934706687927, 0.5554972290992737, -0.016568506136536598]","[0.4459990859031677, 0.581334114074707, 0.010242187418043613]","[0.46515557169914246, 0.60719233751297, 0.02890637516975403]","[0.41451495885849, 0.6642993092536926, -0.042426031082868576]","[0.40782099962234497, 0.6273201704025269, -0.010437315329909325]","[0.43028393387794495, 0.650310218334198, 0.02215566299855709]","[0.4501740336418152, 0.6730490326881409, 0.04703738912940025]"
"[0.5194137692451477, 0.8151479363441467, 5.201869726079167e-07]","[0.5778899192810059, 0.7226916551589966, 0.018588801845908165]","[0.5782612562179565, 0.6375334858894348, 0.01860443316400051]","[0.5304968953132629, 0.5950486063957214, 0.015331191010773182]","[0.48175692558288574, 0.5754261016845703, 0.010210021398961544]","[0.5681263208389282, 0.5911573767662048, -0.027640126645565033]","[0.5793024301528931, 0.47728806734085083, -0.039633188396692276]","[0.5844193696975708, 0.4099832773208618, -0.04362025111913681]","[0.5914234519004822, 0.3613702058792114, -0.044075917452573776]","[0.49448269605636597, 0.5972222685813904, -0.03294038027524948]","[0.4433252513408661, 0.4780287742614746, -0.040177613496780396]","[0.41998887062072754, 0.41541948914527893, -0.04075600206851959]","[0.407660573720932, 0.3739289343357086, -0.04044302925467491]","[0.4403149485588074, 0.6206024289131165, -0.031480856239795685]","[0.430154025554657, 0.5818285942077637, -0.023359104990959167]","[0.45841190218925476, 0.6076560020446777, -0.014483812265098095]","[0.4748784005641937, 0.632226288318634, -0.007020458113402128]","[0.39489006996154785, 0.6504194736480713, -0.028363898396492004]","[0.40476852655410767, 0.6298828721046448, -0.009348614141345024]","[0.42468997836112976, 0.6491134166717529, 0.008783401921391487]","[0.44238507747650146, 0.670006275177002, 0.023619772866368294]"
"[0.5278127789497375, 0.8404150009155273, 3.5679860843629285e-07]","[0.5818467736244202, 0.7275548577308655, 0.0841822698712349]","[0.5720739960670471, 0.6534535884857178, 0.10956258326768875]","[0.5358018279075623, 0.6014941334724426, 0.12361115962266922]","[0.49520498514175415, 0.5748132467269897, 0.13905072212219238]","[0.5636303424835205, 0.5841516256332397, 0.020229626446962357]","[0.5666437745094299, 0.47321516275405884, 0.017113354057073593]","[0.5668814182281494, 0.4058409333229065, 0.013652036897838116]","[0.5707606077194214, 0.35507142543792725, 0.010353046469390392]","[0.5020166039466858, 0.5952547788619995, -0.0025614765472710133]","[0.4419153332710266, 0.4702039361000061, -0.015661494806408882]","[0.41020500659942627, 0.4005460739135742, -0.016663221642374992]","[0.3890452980995178, 0.35601818561553955, -0.017247769981622696]","[0.4450411796569824, 0.6247724890708923, -0.009717949666082859]","[0.42234259843826294, 0.5685109496116638, 0.025007234886288643]","[0.4462500810623169, 0.5903621315956116, 0.07117005437612534]","[0.4659470021724701, 0.6138929128646851, 0.09964381903409958]","[0.39834851026535034, 0.663284957408905, -0.011811242438852787]","[0.3999517560005188, 0.6297768354415894, 0.038204073905944824]","[0.41953331232070923, 0.6509090065956116, 0.08164319396018982]","[0.4396516978740692, 0.667076051235199, 0.11319568753242493]"
"[0.5487048625946045, 0.8612860441207886, 3.7959344467708434e-07]","[0.5236401557922363, 0.7423502206802368, 0.1465650051832199]","[0.4823096990585327, 0.6757837533950806, 0.15652790665626526]","[0.4142206609249115, 0.6391121745109558, 0.1345583200454712]","[0.35644516348838806, 0.6190161108970642, 0.10564899444580078]","[0.542676568031311, 0.5895329117774963, 0.04408293589949608]","[0.5172943472862244, 0.4722593426704407, 0.034367773681879044]","[0.5056270956993103, 0.3955526053905487, 0.022234570235013962]","[0.49591344594955444, 0.3305794298648834, 0.004282877314835787]","[0.5122779011726379, 0.6143475770950317, -0.035702191293239594]","[0.411782443523407, 0.4732170104980469, -0.06530087441205978]","[0.35292133688926697, 0.39947211742401123, -0.08381698280572891]","[0.3154899477958679, 0.3265942633152008, -0.10545263439416885]","[0.4757648706436157, 0.6542247533798218, -0.09336625039577484]","[0.36654072999954224, 0.5703073740005493, -0.0593641996383667]","[0.37875303626060486, 0.6426423192024231, -0.001813549199141562]","[0.4183523654937744, 0.6759933233261108, 0.019931986927986145]","[0.43542641401290894, 0.6920357942581177, -0.14243878424167633]","[0.3558812737464905, 0.6659646034240723, -0.0945679098367691]","[0.37022846937179565, 0.7200415134429932, -0.045539990067481995]","[0.4052543342113495, 0.7459574341773987, -0.021434253081679344]"
"[0.44391512870788574, 0.8319425582885742, 1.4298650796717993e-07]","[0.4630885422229767, 0.7277732491493225, 0.14873811602592468]","[0.4857925772666931, 0.6559734344482422, 0.1844586879014969]","[0.5276973247528076, 0.6101328134536743, 0.19768886268138885]","[0.5644894242286682, 0.5788775086402893, 0.2089146375656128]","[0.4595668315887451, 0.5705440044403076, 0.05115678533911705]","[0.4703260660171509, 0.4724887013435364, 0.07527218759059906]","[0.47325268387794495, 0.4106910526752472, 0.08443613350391388]","[0.4766690135002136, 0.3530166447162628, 0.08158373832702637]","[0.49440687894821167, 0.5878117680549622, -0.011890418827533722]","[0.5592493414878845, 0.4689703583717346, -0.002432726789265871]","[0.6080393195152283, 0.40247708559036255, -0.009900599718093872]","[0.6465402245521545, 0.3444938361644745, -0.027933357283473015]","[0.5313780903816223, 0.6219729781150818, -0.05013434961438179]","[0.6032372117042542, 0.5705792903900146, 0.01683642342686653]","[0.5873916745185852, 0.6215123534202576, 0.060723528265953064]","[0.575990617275238, 0.6512733697891235, 0.06625824421644211]","[0.5783088207244873, 0.6575107574462891, -0.07788605242967606]","[0.6123507022857666, 0.6505613923072815, -0.0023455414921045303]","[0.5931267142295837, 0.6905636191368103, 0.04369259625673294]","[0.5798642635345459, 0.7150267958641052, 0.06034776195883751]"
"[0.4498818516731262, 0.8442683815956116, 3.500205139062018e-07]","[0.4378907084465027, 0.736739456653595, 0.13447265326976776]","[0.46058544516563416, 0.6608332991600037, 0.1577031910419464]","[0.5060440897941589, 0.6055597066879272, 0.16448715329170227]","[0.5425004363059998, 0.5718043446540833, 0.1701863706111908]","[0.439216673374176, 0.5810207724571228, -0.004443042445927858]","[0.45060908794403076, 0.4597073793411255, -0.004104473162442446]","[0.44912803173065186, 0.38464152812957764, -0.006135879084467888]","[0.4491872787475586, 0.3191060721874237, -0.014194751158356667]","[0.48847123980522156, 0.6018792986869812, -0.06163216754794121]","[0.5640892386436462, 0.46715039014816284, -0.07257218658924103]","[0.6154513359069824, 0.39663657546043396, -0.07927010953426361]","[0.6525195240974426, 0.3390289843082428, -0.0930163711309433]","[0.5335038304328918, 0.6389077305793762, -0.09174244850873947]","[0.607060432434082, 0.5721258521080017, -0.03271816670894623]","[0.5915345549583435, 0.6104836463928223, 0.034507203847169876]","[0.5735516548156738, 0.6380537152290344, 0.06000807136297226]","[0.5847223401069641, 0.6810886263847351, -0.11274755746126175]","[0.6243153214454651, 0.6512805223464966, -0.03933291137218475]","[0.604487955570221, 0.6844834685325623, 0.02538052387535572]","[0.5860193371772766, 0.7054319977760315, 0.06033027172088623]"
"[0.5180325508117676, 0.820996105670929, 7.844143965485273e-07]","[0.598327100276947, 0.7432696223258972, 0.018601760268211365]","[0.6022549867630005, 0.6650078892707825, 0.01909944787621498]","[0.5558553338050842, 0.6207495927810669, 0.018677519634366035]","[0.5026498436927795, 0.5995233058929443, 0.017280032858252525]","[0.576876699924469, 0.5898835062980652, -0.03776945546269417]","[0.5899826884269714, 0.47077757120132446, -0.054553356021642685]","[0.5936733484268188, 0.39599931240081787, -0.06597187370061874]","[0.5974192023277283, 0.3412906229496002, -0.07388005405664444]","[0.5042501091957092, 0.5935375094413757, -0.03714132308959961]","[0.4617897868156433, 0.4617496132850647, -0.052719876170158386]","[0.4383501410484314, 0.3881010115146637, -0.05576378107070923]","[0.4246288239955902, 0.33731529116630554, -0.05662672966718674]","[0.4446437954902649, 0.6213905811309814, -0.028171516954898834]","[0.4446054697036743, 0.5829153656959534, -0.01821896806359291]","[0.46674972772598267, 0.6132882833480835, 0.0032137855887413025]","[0.48215577006340027, 0.641422688961029, 0.01980777271091938]","[0.3957862854003906, 0.65606290102005, -0.01812841184437275]","[0.41622674465179443, 0.6379563212394714, -0.0003483768959995359]","[0.43213194608688354, 0.6589508056640625, 0.02018802985548973]","[0.4516341984272003, 0.675862193107605, 0.03745601326227188]"
