Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.3698180019855499, 0.612768292427063]","[0.5677300691604614, 0.5272411108016968]","[0.6732691526412964, 0.4062350392341614]","[0.7542279958724976, 0.3002242147922516]","[0.7435343861579895, 0.1860770583152771]","[0.4565737843513489, 0.16238054633140564]","[0.5446710586547852, 0.09076347947120667]","[0.6340112090110779, 0.12599515914916992]","[0.6940630674362183, 0.18537965416908264]","[0.3995710015296936, 0.15349891781806946]","[0.517615020275116, 0.06394584476947784]","[0.625735878944397, 0.1167156845331192]","[0.6815994381904602, 0.2073565274477005]","[0.36301368474960327, 0.17572252452373505]","[0.48802271485328674, 0.08185034990310669]","[0.606743335723877, 0.14329662919044495]","[0.6713902354240417, 0.22910651564598083]","[0.34024137258529663, 0.22818952798843384]","[0.4666758179664612, 0.1614118367433548]","[0.5757722854614258, 0.1789778172969818]","[0.6493731737136841, 0.22124959528446198]"
"[0.3247184157371521, 0.23329989612102509]","[0.3582248091697693, 0.2476705014705658]","[0.4062972664833069, 0.23008979856967926]","[0.4700225293636322, 0.22098416090011597]","[0.5239089131355286, 0.21695007383823395]","[0.33886057138442993, 0.1084359809756279]","[0.47582897543907166, 0.1360149383544922]","[0.5576229095458984, 0.18414512276649475]","[0.6235566139221191, 0.22139036655426025]","[0.3442345857620239, 0.05170946568250656]","[0.5147624611854553, 0.08475278317928314]","[0.6052547097206116, 0.15490470826625824]","[0.6675552129745483, 0.20693126320838928]","[0.3650406002998352, 0.02031790465116501]","[0.5313471555709839, 0.038930997252464294]","[0.6166493892669678, 0.10776795446872711]","[0.6704531908035278, 0.1605452448129654]","[0.3946203291416168, 0.00928468257188797]","[0.5235767960548401, 0.026872359216213226]","[0.5971181392669678, 0.07798300683498383]","[0.6495356559753418, 0.11592423170804977]"
"[0.2868831157684326, 0.3416401147842407]","[0.3855762779712677, 0.2654758095741272]","[0.47845396399497986, 0.18155425786972046]","[0.5723013281822205, 0.15017208456993103]","[0.655227780342102, 0.151634082198143]","[0.42072153091430664, 0.01483394205570221]","[0.5900025367736816, 0.05626504868268967]","[0.6779264807701111, 0.11423002183437347]","[0.7402386665344238, 0.16868624091148376]","[0.4052618145942688, 0.032647304236888885]","[0.5885410308837891, 0.07369061559438705]","[0.6869020462036133, 0.13362599909305573]","[0.7616503238677979, 0.19189539551734924]","[0.39857494831085205, 0.0829777866601944]","[0.5716744661331177, 0.10278739780187607]","[0.6710762977600098, 0.1546528935432434]","[0.7457371950149536, 0.20634151995182037]","[0.39983803033828735, 0.1565261036157608]","[0.5269125699996948, 0.15794053673744202]","[0.6056484580039978, 0.1761092096567154]","[0.6677592992782593, 0.19977633655071259]"
"[0.48057079315185547, 0.09281401336193085]","[0.5852541923522949, 0.08644431829452515]","[0.675652265548706, 0.1303597390651703]","[0.7251973748207092, 0.19242025911808014]","[0.7478588819503784, 0.2541612684726715]","[0.7405161261558533, 0.12201343476772308]","[0.8284385204315186, 0.24285949766635895]","[0.7914089560508728, 0.2972233295440674]","[0.7476359605789185, 0.30247676372528076]","[0.7209468483924866, 0.14566761255264282]","[0.7828658819198608, 0.29242295026779175]","[0.7284267544746399, 0.31799212098121643]","[0.6947762370109558, 0.2910286486148834]","[0.6835525631904602, 0.17664113640785217]","[0.739041268825531, 0.3275250494480133]","[0.6855536699295044, 0.33915454149246216]","[0.6532042622566223, 0.3062911927700043]","[0.6362936496734619, 0.2096727192401886]","[0.6795702576637268, 0.3364233672618866]","[0.6409325003623962, 0.34284570813179016]","[0.6135280728340149, 0.31125497817993164]"
"[0.3934875428676605, 0.7564109563827515]","[0.5610857605934143, 0.6589441299438477]","[0.6347469091415405, 0.5056401491165161]","[0.7244038581848145, 0.4179149568080902]","[0.7320024967193604, 0.3467506170272827]","[0.2999047040939331, 0.30223774909973145]","[0.4813409447669983, 0.08936094492673874]","[0.6498672962188721, 0.12412261962890625]","[0.7273653745651245, 0.23525716364383698]","[0.2643781304359436, 0.31236135959625244]","[0.481941819190979, 0.0565439909696579]","[0.6757720708847046, 0.11720866709947586]","[0.745189905166626, 0.23234939575195312]","[0.28280436992645264, 0.3455652892589569]","[0.5045501589775085, 0.08992456644773483]","[0.6903175115585327, 0.15200307965278625]","[0.7488629221916199, 0.25579723715782166]","[0.3559325337409973, 0.4077340364456177]","[0.5521307587623596, 0.2155345380306244]","[0.6871542930603027, 0.243684783577919]","[0.7351025342941284, 0.31761419773101807]"
"[0.41460853815078735, 0.7188430428504944]","[0.5704161524772644, 0.646047830581665]","[0.6628553867340088, 0.5299361944198608]","[0.771844744682312, 0.43303462862968445]","[0.7849019765853882, 0.32197844982147217]","[0.3077561855316162, 0.2998388111591339]","[0.4832790791988373, 0.0861431136727333]","[0.6587775945663452, 0.15738330781459808]","[0.7315459251403809, 0.28540951013565063]","[0.26021379232406616, 0.30252805352211]","[0.4725799262523651, 0.04435723274946213]","[0.6779467463493347, 0.12791351974010468]","[0.7578113675117493, 0.2518315613269806]","[0.26165199279785156, 0.33045893907546997]","[0.4711936116218567, 0.0664372444152832]","[0.6677713394165039, 0.14127157628536224]","[0.743017315864563, 0.25830721855163574]","[0.31287044286727905, 0.3980028033256531]","[0.5027710199356079, 0.21575012803077698]","[0.6593199968338013, 0.25067222118377686]","[0.7355883717536926, 0.3256669044494629]"
"[0.22058990597724915, 0.3156890869140625]","[0.3032222390174866, 0.2282097488641739]","[0.45395463705062866, 0.1592862755060196]","[0.6091523170471191, 0.16538579761981964]","[0.7213119268417358, 0.1882011592388153]","[0.44554412364959717, 0.06950165331363678]","[0.6422910094261169, 0.09238584339618683]","[0.7100970149040222, 0.15426045656204224]","[0.733363151550293, 0.2074785679578781]","[0.44650307297706604, 0.15174603462219238]","[0.6421979069709778, 0.15817829966545105]","[0.7005159854888916, 0.20040486752986908]","[0.7218135595321655, 0.23659420013427734]","[0.44799500703811646, 0.2501927614212036]","[0.621945321559906, 0.24915798008441925]","[0.6742898225784302, 0.2699871063232422]","[0.6890653967857361, 0.280703067779541]","[0.4544268548488617, 0.3537154197692871]","[0.5710067749023438, 0.34626150131225586]","[0.6181445121765137, 0.33784979581832886]","[0.6402339935302734, 0.3234633803367615]"
"[0.282017320394516, 0.3791894018650055]","[0.39727842807769775, 0.29470643401145935]","[0.4832712709903717, 0.19149301946163177]","[0.5622314214706421, 0.13450852036476135]","[0.6369451284408569, 0.11198686063289642]","[0.40910157561302185, 0.018800608813762665]","[0.5770134925842285, 0.05344901233911514]","[0.682675838470459, 0.10590109974145889]","[0.7569206953048706, 0.159383624792099]","[0.3905068337917328, 0.027423404157161713]","[0.5866185426712036, 0.06308282911777496]","[0.6997051239013672, 0.12157177180051804]","[0.7827163934707642, 0.1778619885444641]","[0.38054728507995605, 0.0711066722869873]","[0.570327877998352, 0.08820725977420807]","[0.684561014175415, 0.1433839499950409]","[0.7673356533050537, 0.19592565298080444]","[0.3793647885322571, 0.14285260438919067]","[0.522247850894928, 0.15419040620326996]","[0.6051242351531982, 0.18471553921699524]","[0.6665663719177246, 0.21729546785354614]"
"[0.367138534784317, 0.23730376362800598]","[0.38612446188926697, 0.2951383590698242]","[0.4226346015930176, 0.3149772584438324]","[0.4560573697090149, 0.3281070291996002]","[0.4770248234272003, 0.34760138392448425]","[0.4328882098197937, 0.1163991391658783]","[0.6012267470359802, 0.17449349164962769]","[0.6652774214744568, 0.24627789855003357]","[0.7059433460235596, 0.30020031332969666]","[0.4589892625808716, 0.04496163874864578]","[0.6486058235168457, 0.12144257128238678]","[0.7168374061584473, 0.21041007339954376]","[0.7533044815063477, 0.28061917424201965]","[0.49096930027008057, 0.010609284043312073]","[0.6689369082450867, 0.08715758472681046]","[0.7276933193206787, 0.17107197642326355]","[0.7607885599136353, 0.2345765084028244]","[0.5272298455238342, 0.005427852272987366]","[0.6564827561378479, 0.07381308823823929]","[0.7067784667015076, 0.14584216475486755]","[0.7390754818916321, 0.19610892236232758]"
"[0.3426169157028198, 0.8239523768424988]","[0.5470237731933594, 0.667300820350647]","[0.618872880935669, 0.5108499526977539]","[0.714925229549408, 0.4223572611808777]","[0.7553412914276123, 0.3510642349720001]","[0.304834246635437, 0.3033861219882965]","[0.4829089045524597, 0.10824666917324066]","[0.6333333253860474, 0.12938769161701202]","[0.7123190760612488, 0.22162234783172607]","[0.27454131841659546, 0.30980145931243896]","[0.5027238726615906, 0.05886949598789215]","[0.6821662187576294, 0.12926295399665833]","[0.7505378723144531, 0.2487805038690567]","[0.29352128505706787, 0.3377099931240082]","[0.5229981541633606, 0.09016168117523193]","[0.6967873573303223, 0.16507945954799652]","[0.7521221041679382, 0.2729334235191345]","[0.3666342496871948, 0.3935518264770508]","[0.566327691078186, 0.21349170804023743]","[0.6951572299003601, 0.24542059004306793]","[0.744067370891571, 0.31421107053756714]"
