Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.5417565703392029, 0.7631171941757202, -6.365139029185229e-07]","[0.6237221956253052, 0.6314194202423096, -0.026978259906172752]","[0.6435985565185547, 0.5077539682388306, -0.05366378650069237]","[0.6533462405204773, 0.41090577840805054, -0.07848270982503891]","[0.6660310626029968, 0.32699301838874817, -0.09441331028938293]","[0.5112444162368774, 0.4590476453304291, -0.08878376334905624]","[0.6404951214790344, 0.49333110451698303, -0.13893789052963257]","[0.6548380851745605, 0.5681430697441101, -0.1484287828207016]","[0.6303837895393372, 0.5936406850814819, -0.15257291495800018]","[0.4664541780948639, 0.5175997018814087, -0.0991545170545578]","[0.62946617603302, 0.5669092535972595, -0.15052412450313568]","[0.6382999420166016, 0.6308872699737549, -0.14631156623363495]","[0.6107814908027649, 0.6514199376106262, -0.1453784704208374]","[0.44792741537094116, 0.585601270198822, -0.11241418123245239]","[0.6063488125801086, 0.6340734958648682, -0.15730303525924683]","[0.6090888977050781, 0.6756253838539124, -0.14410005509853363]","[0.5735140442848206, 0.6819839477539062, -0.13548853993415833]","[0.44222915172576904, 0.6522165536880493, -0.12833239138126373]","[0.5705831050872803, 0.6880080103874207, -0.15728239715099335]","[0.581156313419342, 0.705485463142395, -0.15830866992473602]","[0.5518625974655151, 0.698270320892334, -0.15953180193901062]"
"[0.5577220916748047, 0.7560423612594604, -1.0077205843117554e-06]","[0.4898083209991455, 0.6344161629676819, -0.0004329401417635381]","[0.445644348859787, 0.5070281624794006, -0.016683101654052734]","[0.4197142720222473, 0.41294869780540466, -0.0326814241707325]","[0.40873053669929504, 0.34065964818000793, -0.04382063448429108]","[0.47862809896469116, 0.43804091215133667, -0.060744237154722214]","[0.33055925369262695, 0.4759890139102936, -0.08947259187698364]","[0.3484039604663849, 0.5264499187469482, -0.09491060674190521]","[0.3908435106277466, 0.5249587297439575, -0.09878060221672058]","[0.49010059237480164, 0.4868680536746979, -0.08297190070152283]","[0.3257353901863098, 0.5389925241470337, -0.1027822494506836]","[0.36131247878074646, 0.5777626633644104, -0.09147384762763977]","[0.4064922630786896, 0.5827789902687073, -0.0916910171508789]","[0.4933861792087555, 0.5489109754562378, -0.10423201322555542]","[0.3473970890045166, 0.6011609435081482, -0.11593005806207657]","[0.37913671135902405, 0.6319671273231506, -0.09262583404779434]","[0.42052361369132996, 0.6281011700630188, -0.0863310694694519]","[0.4942556619644165, 0.6167142987251282, -0.127506285905838]","[0.38212648034095764, 0.6538921594619751, -0.13687394559383392]","[0.406402587890625, 0.6706281900405884, -0.1282620131969452]","[0.4439144730567932, 0.6648603677749634, -0.12525898218154907]"
"[0.4409322738647461, 0.726952314376831, -6.651983994743205e-07]","[0.5333558320999146, 0.6013058423995972, 0.0008598164422437549]","[0.5556188225746155, 0.4987534284591675, -0.029429001733660698]","[0.5554592609405518, 0.4173552691936493, -0.06451505422592163]","[0.5605366826057434, 0.3392447829246521, -0.09394534677267075]","[0.4326055645942688, 0.4530063569545746, -0.09274207800626755]","[0.5462849140167236, 0.47112151980400085, -0.13669992983341217]","[0.5508019924163818, 0.5333613753318787, -0.13496658205986023]","[0.5260172486305237, 0.5465803742408752, -0.13381241261959076]","[0.39610564708709717, 0.5044093728065491, -0.1235465481877327]","[0.5454747080802917, 0.5344476699829102, -0.17183338105678558]","[0.5400503277778625, 0.5956453084945679, -0.15404614806175232]","[0.5065157413482666, 0.6105248332023621, -0.14532452821731567]","[0.38035497069358826, 0.5632716417312622, -0.154312402009964]","[0.5220257043838501, 0.5924667119979858, -0.19261682033538818]","[0.5127562284469604, 0.6366753578186035, -0.16293595731258392]","[0.4748693108558655, 0.6428906321525574, -0.14815868437290192]","[0.3763429820537567, 0.6185609102249146, -0.18627452850341797]","[0.485020250082016, 0.6416544318199158, -0.21225161850452423]","[0.48675277829170227, 0.6618779301643372, -0.2058667540550232]","[0.45526716113090515, 0.6557588577270508, -0.2054254412651062]"
"[0.5732479095458984, 0.7308841943740845, -8.153741077876475e-07]","[0.506693959236145, 0.6189364194869995, -0.03537038341164589]","[0.4747406840324402, 0.5058020353317261, -0.0571734756231308]","[0.4610963463783264, 0.42055773735046387, -0.07226164638996124]","[0.45672690868377686, 0.35278332233428955, -0.08021894842386246]","[0.566819429397583, 0.4689495861530304, -0.05444307625293732]","[0.436379075050354, 0.5093933343887329, -0.08924204111099243]","[0.4351942539215088, 0.5400989651679993, -0.10778656601905823]","[0.4701555371284485, 0.5347110033035278, -0.1200379952788353]","[0.5879197120666504, 0.5255365967750549, -0.05572749674320221]","[0.43445461988449097, 0.5667743682861328, -0.08392121642827988]","[0.4487033784389496, 0.5860685706138611, -0.08771591633558273]","[0.48927605152130127, 0.5764708518981934, -0.09389272332191467]","[0.5938875079154968, 0.5886711478233337, -0.06044571474194527]","[0.451399028301239, 0.62166428565979, -0.08836597949266434]","[0.4652444124221802, 0.6380261778831482, -0.07912160456180573]","[0.5015779733657837, 0.6340982913970947, -0.07344561070203781]","[0.5890160799026489, 0.6503298282623291, -0.0694672167301178]","[0.48121070861816406, 0.6734402179718018, -0.09411510080099106]","[0.49157002568244934, 0.6805891990661621, -0.09391531348228455]","[0.5260257124900818, 0.6751660704612732, -0.09078514575958252]"
"[0.5599203705787659, 0.6336908936500549, -2.7611915243141993e-07]","[0.5231808423995972, 0.5849318504333496, -0.05039006844162941]","[0.4887762665748596, 0.5246695876121521, -0.0888945460319519]","[0.460962176322937, 0.4801223874092102, -0.11699875444173813]","[0.43957021832466125, 0.4457193911075592, -0.1374790370464325]","[0.5708559155464172, 0.46696236729621887, -0.10179862380027771]","[0.4584313631057739, 0.49796125292778015, -0.14344756305217743]","[0.471993088722229, 0.5239671468734741, -0.16124805808067322]","[0.5101473331451416, 0.5255667567253113, -0.17248103022575378]","[0.6026579737663269, 0.514552116394043, -0.09638694673776627]","[0.4589439630508423, 0.5616511106491089, -0.1315215826034546]","[0.48457497358322144, 0.5788416862487793, -0.13261179625988007]","[0.5282890200614929, 0.5725983381271362, -0.1341078132390976]","[0.6168647408485413, 0.5739700198173523, -0.09264920651912689]","[0.4808903634548187, 0.617218554019928, -0.12010399997234344]","[0.5026587843894958, 0.6274294257164001, -0.10111775249242783]","[0.5434316396713257, 0.6202747821807861, -0.0877801775932312]","[0.6155771613121033, 0.6331871747970581, -0.09505105018615723]","[0.5103990435600281, 0.6589320302009583, -0.12157230079174042]","[0.5236507058143616, 0.6603732705116272, -0.1179468035697937]","[0.5621170401573181, 0.6509254574775696, -0.11040683090686798]"
"[0.46987184882164, 0.7402706146240234, -6.391257443283394e-07]","[0.5537052750587463, 0.6133369207382202, -0.018793752416968346]","[0.5651889443397522, 0.4950011968612671, -0.03532789647579193]","[0.5630385875701904, 0.411655992269516, -0.052957769483327866]","[0.5746198892593384, 0.3412582576274872, -0.06203274428844452]","[0.427678644657135, 0.45673996210098267, -0.04899827390909195]","[0.5311232805252075, 0.4670449197292328, -0.09389255940914154]","[0.551720917224884, 0.5330199599266052, -0.1080026626586914]","[0.5381388664245605, 0.5559187531471252, -0.11470827460289001]","[0.3884184956550598, 0.5005440711975098, -0.060199301689863205]","[0.5305518507957458, 0.5290895104408264, -0.1109846979379654]","[0.5390821695327759, 0.5884785056114197, -0.11655232310295105]","[0.511008620262146, 0.6075016856193542, -0.11791567504405975]","[0.37250611186027527, 0.5556616187095642, -0.07507672160863876]","[0.5124022960662842, 0.5896090865135193, -0.12046170234680176]","[0.5152034163475037, 0.6298440098762512, -0.11581122875213623]","[0.4814426600933075, 0.6334710121154785, -0.10872462391853333]","[0.3685169219970703, 0.6131126880645752, -0.0919351875782013]","[0.4820500910282135, 0.6373755931854248, -0.11940282583236694]","[0.490163654088974, 0.6577425003051758, -0.12173613160848618]","[0.459994375705719, 0.6535868644714355, -0.12174784392118454]"
"[0.4649297297000885, 0.6873341202735901, -8.07059677754296e-07]","[0.4277839660644531, 0.6124739646911621, -0.040166646242141724]","[0.4260685443878174, 0.5268139243125916, -0.0610317662358284]","[0.4315643310546875, 0.46262311935424805, -0.07592429220676422]","[0.43384161591529846, 0.4089515209197998, -0.08152167499065399]","[0.5521566271781921, 0.4585803747177124, -0.03748456388711929]","[0.4638140797615051, 0.476660817861557, -0.0775132104754448]","[0.43867427110671997, 0.5297795534133911, -0.09725124388933182]","[0.45875638723373413, 0.5520713925361633, -0.1092061847448349]","[0.5935513377189636, 0.4999147057533264, -0.03786201775074005]","[0.4827812612056732, 0.5318847298622131, -0.073232002556324]","[0.452880322933197, 0.575020968914032, -0.07876785099506378]","[0.4745582342147827, 0.5826972723007202, -0.07960370928049088]","[0.6152123808860779, 0.5557477474212646, -0.04441557452082634]","[0.5047985315322876, 0.5906806588172913, -0.07742360234260559]","[0.47463399171829224, 0.6222161650657654, -0.06576474010944366]","[0.4959903061389923, 0.6242293119430542, -0.05550510063767433]","[0.6225793957710266, 0.616395115852356, -0.05671244114637375]","[0.5296376943588257, 0.6428075432777405, -0.08155212551355362]","[0.49659839272499084, 0.6590436100959778, -0.07787670940160751]","[0.509257435798645, 0.6566290855407715, -0.07019417732954025]"
"[0.42293068766593933, 0.7106156349182129, -3.916850630503177e-07]","[0.4471745193004608, 0.6041100025177002, 0.012152956798672676]","[0.5133132934570312, 0.5012398958206177, -0.008205712772905827]","[0.5537722110748291, 0.42414402961730957, -0.028762102127075195]","[0.5512832403182983, 0.3563201427459717, -0.04458821192383766]","[0.5298084020614624, 0.45630910992622375, -0.08927193284034729]","[0.6754850745201111, 0.500415563583374, -0.1127249151468277]","[0.6473445296287537, 0.5319542288780212, -0.1027698814868927]","[0.6073142886161804, 0.5282641053199768, -0.09373117238283157]","[0.5305051803588867, 0.5056037902832031, -0.11149729788303375]","[0.683466911315918, 0.5586795806884766, -0.12555228173732758]","[0.6470314264297485, 0.5816452503204346, -0.09819023311138153]","[0.6017419099807739, 0.5727294683456421, -0.08467376977205276]","[0.5359764099121094, 0.5673216581344604, -0.128175288438797]","[0.6741713285446167, 0.6157876253128052, -0.12854041159152985]","[0.6357160210609436, 0.6330004930496216, -0.0913311243057251]","[0.5917164087295532, 0.6235237121582031, -0.07564513385295868]","[0.5439696311950684, 0.6321018934249878, -0.14376255869865417]","[0.647620439529419, 0.6666193008422852, -0.1360502988100052]","[0.6129278540611267, 0.6792738437652588, -0.11079668253660202]","[0.5713884234428406, 0.6684360504150391, -0.10001584887504578]"
"[0.6001145243644714, 0.6681876182556152, -5.273677743389271e-07]","[0.530189573764801, 0.5675874948501587, -0.022100282832980156]","[0.47995924949645996, 0.4746694564819336, -0.04737982526421547]","[0.44845515489578247, 0.3973962068557739, -0.0675620585680008]","[0.44795334339141846, 0.3307855725288391, -0.08731336891651154]","[0.49573493003845215, 0.4485773742198944, -0.07204633951187134]","[0.342424213886261, 0.4985768795013428, -0.08932437747716904]","[0.33770960569381714, 0.530898928642273, -0.0841444879770279]","[0.36671799421310425, 0.5253941416740417, -0.08046866208314896]","[0.5148836970329285, 0.4989889860153198, -0.07658184319734573]","[0.34261998534202576, 0.5590804815292358, -0.08690164983272552]","[0.3574713468551636, 0.5800492763519287, -0.07340514659881592]","[0.3897169828414917, 0.5856618285179138, -0.07046017050743103]","[0.5218961834907532, 0.5580479502677917, -0.08030422031879425]","[0.3629318177700043, 0.6097889542579651, -0.09111940860748291]","[0.3763315677642822, 0.6272755861282349, -0.07263048738241196]","[0.40778470039367676, 0.6293436288833618, -0.06581377238035202]","[0.5241444110870361, 0.6210260391235352, -0.08577849715948105]","[0.4030289053916931, 0.6535086035728455, -0.1022866815328598]","[0.4086999297142029, 0.6618967652320862, -0.09865851700305939]","[0.4322625696659088, 0.6611251831054688, -0.09528133273124695]"
"[0.5357047915458679, 0.7733284831047058, -6.916111487953458e-07]","[0.6355887055397034, 0.640583336353302, -0.03205307573080063]","[0.6566648483276367, 0.5086842775344849, -0.05887291207909584]","[0.6592981815338135, 0.40979239344596863, -0.08426209539175034]","[0.665586531162262, 0.3186832666397095, -0.0998220145702362]","[0.5189756751060486, 0.4521002471446991, -0.08177905529737473]","[0.6491513252258301, 0.4859376549720764, -0.14036865532398224]","[0.6538010239601135, 0.5638964772224426, -0.1580508053302765]","[0.6246243715286255, 0.5787662267684937, -0.1670289933681488]","[0.4710777699947357, 0.506218433380127, -0.09267676621675491]","[0.6418824195861816, 0.5549574494361877, -0.15076535940170288]","[0.6413794755935669, 0.6206375956535339, -0.14986850321292877]","[0.6063555479049683, 0.6329885125160217, -0.14905987679958344]","[0.4482644498348236, 0.5749086141586304, -0.10867488384246826]","[0.6170599460601807, 0.6285823583602905, -0.16313734650611877]","[0.6140763759613037, 0.6735184192657471, -0.15188586711883545]","[0.574511706829071, 0.6745389103889465, -0.14127092063426971]","[0.4404252767562866, 0.6455687880516052, -0.1277506947517395]","[0.5743693113327026, 0.6849698424339294, -0.16269227862358093]","[0.5785173177719116, 0.7063931226730347, -0.1644066721200943]","[0.5435194969177246, 0.6964771747589111, -0.1646845042705536]"
